Name	Label
Isacco	male
Isador	male
Isadore	male
Isaiah	male
Isak	male
Isiahi	male
Isidor	male
Isidore	male
Isidoro	male
Isidro	male
Israel	male
Issiah	male
Itch	male
Ivan	male
Ivar	male
Ive	male
Iver	male
Ives	male
Ivor	male
Izaak	male
Izak	male
Izzy	male
Jabez	male
Jack	male
Jackie	male
Jackson	male
Jacky	male
Jacob	male
Jacobo	male
Jacques	male
Jae	male
Jaime	male
Jaimie	male
Jake	male
Jakie	male
Jakob	male
Jamaal	male
Jamal	male
James	male
Jameson	male
Jamesy	male
Jamey	male
Jamie	male
Jamil	male
Jamill	male
Jamison	male
Jammal	male
Jan	male
Janek	male
Janos	male
Jarad	male
Jard	male
Jareb	male
Jared	male
Jarib	male
Jarid	male
Jarrad	male
Jarred	male
Jarret	male
Jarrett	male
Jarrid	male
Jarrod	male
Jarvis	male
Jase	male
Jasen	male
Jason	male
Jasper	male
Jasun	male
Javier	male
Jay	male
Jaye	male
Jayme	male
Jaymie	male
Jayson	male
Jdavie	male
Jean	male
Jecho	male
Jed	male
Jedd	male
Jeddy	male
Jedediah	male
Jedidiah	male
Jeff	male
Jefferey	male
Jefferson	male
Jeffie	male
Jeffrey	male
Jeffry	male
Jeffy	male
Jehu	male
Jeno	male
Jens	male
Jephthah	male
Jerad	male
Jerald	male
Jeramey	male
Jeramie	male
Jere	male
Jereme	male
Jeremiah	male
Jeremias	male
Jeremie	male
Jeremy	male
Jermain	male
Jermaine	male
Jermayne	male
Jerome	male
Jeromy	male
Jerri	male
Jerrie	male
Jerrold	male
Jerrome	male
Jerry	male
Jervis	male
Jess	male
Jesse	male
Jessee	male
Jessey	male
Jessie	male
Jesus	male
Jeth	male
Jethro	male
Jim	male
Jimmie	male
Jimmy	male
Jo	male
Joachim	male
Joaquin	male
Job	male
Jock	male
Jocko	male
Jodi	male
Jodie	male
Jody	male
Joe	male
Joel	male
Joey	male
Johan	male
Johann	male
Johannes	male
John	male
Johnathan	male
Johnathon	male
Johnnie	male
Johnny	male
Johny	male
Jon	male
Jonah	male
Jonas	male
Jonathan	male
Jonathon	male
Jone	male
Jordan	male
Jordon	male
Jorgan	male
Jorge	male
Jory	male
Jose	male
Joseito	male
Joseph	male
Josh	male
Joshia	male
Joshua	male
Joshuah	male
Josiah	male
Josias	male
Jourdain	male
Jozef	male
Juan	male
Jud	male
Judah	male
Judas	male
Judd	male
Jude	male
Judon	male
Jule	male
Jules	male
Julian	male
Julie	male
Julio	male
Julius	male
Justen	male
Justin	male
Justinian	male
Justino	male
Justis	male
Justus	male
Kahaleel	male
Kahlil	male
Kain	male
Kaine	male
Kaiser	male
Kale	male
Kaleb	male
Kalil	male
Kalle	male
Kalvin	male
Kane	male
Kareem	male
Karel	male
Karim	male
Karl	male
Karlan	male
Karlens	male
Karlik	male
Karlis	male
Karney	male
Karoly	male
Kaspar	male
Kasper	male
Kayne	male
Kean	male
Keane	male
Kearney	male
Keary	male
Keefe	male
Keefer	male
Keelby	male
Keen	male
Keenan	male
Keene	male
Keir	male
Keith	male
Kelbee	male
Kelby	male
Kele	male
Kellby	male
Kellen	male
Kelley	male
Kelly	male
Kelsey	male
Kelvin	male
Kelwin	male
Ken	male
Kendal	male
Kendall	male
Kendell	male
Kendrick	male
Kendricks	male
Kenn	male
Kennan	male
Kennedy	male
Kenneth	male
Kennett	male
Kennie	male
Kennith	male
Kenny	male
Kenon	male
Kent	male
Kenton	male
Kenyon	male
Ker	male
Kerby	male
Kerk	male
Kermie	male
Kermit	male
Kermy	male
Kerr	male
Kerry	male
Kerwin	male
Kerwinn	male
Kev	male
Kevan	male
Keven	male
Kevin	male
Kevon	male
Khalil	male
Kiel	male
Kienan	male
Kile	male
Kiley	male
Kilian	male
Killian	male
Killie	male
Killy	male
Kim	male
Kimball	male
Kimbell	male
Kimble	male
Kin	male
Kincaid	male
King	male
Kingsley	male
Kingsly	male
Kingston	male
Kinnie	male
Kinny	male
Kinsley	male
Kip	male
Kipp	male
Kippar	male
Kipper	male
Kippie	male
Kippy	male
Kirby	male
Kirk	male
Kit	male
Klaus	male
Klemens	male
Klement	male
Kleon	male
Kliment	male
Knox	male
Koenraad	male
Konrad	male
Konstantin	male
Konstantine	male
Korey	male
Kort	male
Kory	male
Kris	male
Krisha	male
Krishna	male
Krishnah	male
Krispin	male
Kristian	male
Kristo	male
Kristofer	male
Kristoffer	male
Kristofor	male
Kristoforo	male
Kristopher	male
Kristos	male
Kurt	male
Kurtis	male
Ky	male
Kyle	male
Kylie	male
Laird	male
Lalo	male
Lamar	male
Lambert	male
Lammond	male
Lamond	male
Lamont	male
Lance	male
Lancelot	male
Land	male
Lane	male
Laney	male
Langsdon	male
Langston	male
Lanie	male
Lannie	male
Lanny	male
Larry	male
Lars	male
Laughton	male
Launce	male
Lauren	male
Laurence	male
Laurens	male
Laurent	male
Laurie	male
Lauritz	male
Law	male
Lawrence	male
Lawry	male
Lawton	male
Lay	male
Layton	male
Lazar	male
Lazare	male
Lazaro	male
Lazarus	male
Lee	male
Leeland	male
Lefty	male
Leicester	male
Leif	male
Leigh	male
Leighton	male
Lek	male
Leland	male
Lem	male
Lemar	male
Lemmie	male
Lemmy	male
Lemuel	male
Lenard	male
Lenci	male
Lennard	male
Lennie	male
Leo	male
Leon	male
Leonard	male
Leonardo	male
Leonerd	male
Leonhard	male
Leonid	male
Leonidas	male
Leopold	male
Leroi	male
Leroy	male
Les	male
Lesley	male
Leslie	male
Lester	male
Leupold	male
Lev	male
Levey	male
Levi	male
Levin	male
Levon	male
Levy	male
Lew	male
Lewes	male
Lewie	male
Lewiss	male
Lezley	male
Liam	male
Lief	male
Lin	male
Linc	male
Lincoln	male
Lind	male
Lindon	male
Lindsay	male
Lindsey	male
Lindy	male
Link	male
Linn	male
Linoel	male
Linus	male
Lion	male
Lionel	male
Lionello	male
Lisle	male
Llewellyn	male
Lloyd	male
Llywellyn	male
Lock	male
Locke	male
Lockwood	male
Lodovico	male
Logan	male
Lombard	male
Lon	male
Lonnard	male
Lonnie	male
Lonny	male
Lorant	male
Loren	male
Lorens	male
Lorenzo	male
Lorin	male
Lorne	male
Lorrie	male
Lorry	male
Lothaire	male
Lothario	male
Lou	male
Louie	male
Louis	male
Lovell	male
Lowe	male
Lowell	male
Lowrance	male
Loy	male
Loydie	male
Luca	male
Lucais	male
Lucas	male
Luce	male
Lucho	male
Lucian	male
Luciano	male
Lucias	male
Lucien	male
Lucio	male
Lucius	male
Ludovico	male
Ludvig	male
Ludwig	male
Luigi	male
Luis	male
Lukas	male
Luke	male
Lutero	male
Luther	male
Ly	male
Lydon	male
Lyell	male
Lyle	male
Lyman	male
Lyn	male
Lynn	male
Lyon	male
Mac	male
Mace	male
Mack	male
Mackenzie	male
Maddie	male
Maddy	male
Madison	male
Magnum	male
Mahmoud	male
Mahmud	male
Maison	male
Maje	male
Major	male
Mal	male
Malachi	male
Malchy	male
Malcolm	male
Mallory	male
Malvin	male
Man	male
Mandel	male
Manfred	male
Mannie	male
Manny	male
Mano	male
Manolo	male
Manuel	male
Mar	male
Marc	male
Marcel	male
Marcello	male
Marcellus	male
Marcelo	male
Marchall	male
Marco	male
Marcos	male
Marcus	male
Marijn	male
Mario	male
Marion	male
Marius	male
Mark	male
Markos	male
Markus	male
Marlin	male
Marlo	male
Marlon	male
Marlow	male
Marlowe	male
Marmaduke	male
Marsh	male
Marshal	male
Marshall	male
Mart	male
Martainn	male
Marten	male
Martie	male
Martin	male
Martino	male
Marty	male
Martyn	male
Marv	male
Marve	male
Marven	male
Marvin	male
Marwin	male
Mason	male
Massimiliano	male
Massimo	male
Mata	male
Mateo	male
Mathe	male
Mathew	male
Mathian	male
Mathias	male
Matias	male
Matt	male
Matteo	male
Matthaeus	male
Mattheus	male
Matthew	male
Matthias	male
Matthieu	male
Matthiew	male
Matthus	male
Mattias	male
Mattie	male
Matty	male
Maurice	male
Mauricio	male
Maurie	male
Maurise	male
Maurits	male
Maurizio	male
Maury	male
Max	male
Maxie	male
Maxim	male
Maximilian	male
Maximilianus	male
Maximilien	male
Maximo	male
Maxwell	male
Maxy	male
Mayer	male
Maynard	male
Mayne	male
Maynord	male
Mayor	male
Mead	male
Meade	male
Meier	male
Meir	male
Mel	male
Melvin	male
Melvyn	male
Menard	male
Mendel	male
Mendie	male
Mendy	male
Meredeth	male
Meredith	male
Merell	male
Merill	male
Merle	male
Merrel	male
Merrick	male
Merrill	male
Merry	male
Merv	male
Mervin	male
Merwin	male
Merwyn	male
Meryl	male
Meyer	male
Mic	male
Micah	male
Michael	male
Michail	male
Michal	male
Michale	male
Micheal	male
Micheil	male
Michel	male
Michele	male
Mick	male
Mickey	male
Mickie	male
Micky	male
Miguel	male
Mikael	male
Mike	male
Mikel	male
Mikey	male
Mikkel	male
Mikol	male
Mile	male
Miles	male
Mill	male
Millard	male
Miller	male
Milo	male
Milt	male
Miltie	male
Milton	male
Milty	male
Miner	male
Minor	male
Mischa	male
Mitch	male
Mitchael	male
Mitchel	male
Mitchell	male
Moe	male
Mohammed	male
Mohandas	male
Mohandis	male
Moise	male
Moises	male
Moishe	male
Monro	male
Monroe	male
Montague	male
Monte	male
Montgomery	male
Monti	male
Monty	male
Moore	male
Mord	male
Mordecai	male
Mordy	male
Morey	male
Morgan	male
Morgen	male
Morgun	male
Morie	male
Moritz	male
Morlee	male
Morley	male
Morly	male
Morrie	male
Morris	male
Morry	male
Morse	male
Mort	male
Morten	male
Mortie	male
Mortimer	male
Morton	male
Morty	male
Mose	male
Moses	male
Moshe	male
Moss	male
Mozes	male
Muffin	male
Muhammad	male
Munmro	male
Munroe	male
Murdoch	male
Murdock	male
Murray	male
Murry	male
Murvyn	male
My	male
Myca	male
Mycah	male
Mychal	male
Myer	male
Myles	male
Mylo	male
Myron	male
Myrvyn	male
Myrwyn	male
Nahum	male
Nap	male
Napoleon	male
Nappie	male
Nappy	male
Nat	male
Natal	male
Natale	male
Nataniel	male
Nate	male
Nathan	male
Nathanael	male
Nathanial	male
Nathaniel	male
Nathanil	male
Natty	male
Neal	male
Neale	male
Neall	male
Nealon	male
Nealson	male
Nealy	male
Ned	male
Neddie	male
Neddy	male
Neel	male
Nefen	male
Nehemiah	male
Neil	male
Neill	male
Neils	male
Nels	male
Nelson	male
Nero	male
Neron	male
Nester	male
Nestor	male
Nev	male
Nevil	male
Nevile	male
Neville	male
Nevin	male
Nevins	male
Newton	male
Nial	male
Niall	male
Niccolo	male
Nicholas	male
Nichole	male
Nichols	male
Nick	male
Nickey	male
Nickie	male
Nicko	male
Nickola	male
Nickolai	male
Nickolas	male
Nickolaus	male
Nicky	male
Nico	male
Nicol	male
Nicola	male
Nicolai	male
Nicolais	male
Nicolas	male
Nicolis	male
Niel	male
Niels	male
Nigel	male
Niki	male
Nikita	male
Nikki	male
Niko	male
Nikola	male
Nikolai	male
Nikolaos	male
Nikolas	male
Nikolaus	male
Nikolos	male
Nikos	male
Nil	male
Niles	male
Nils	male
Nilson	male
Niven	male
Noach	male
Noah	male
Noak	male
Noam	male
Nobe	male
Nobie	male
Noble	male
Noby	male
Noe	male
Noel	male
Nolan	male
Noland	male
Noll	male
Nollie	male
Nolly	male
Norbert	male
Norbie	male
Norby	male
Norman	male
Normand	male
Normie	male
Normy	male
Norrie	male
Norris	male
Norry	male
North	male
Northrop	male
Northrup	male
Norton	male
Nowell	male
Nye	male
Oates	male
Obadiah	male
Obadias	male
Obed	male
Obediah	male
Oberon	male
Obidiah	male
Obie	male
Oby	male
Octavius	male
Ode	male
Odell	male
Odey	male
Odie	male
Odo	male
Ody	male
Ogdan	male
Ogden	male
Ogdon	male
Olag	male
Olav	male
Ole	male
Olenolin	male
Olin	male
Oliver	male
Olivero	male
Olivier	male
Oliviero	male
Ollie	male
Olly	male
Olvan	male
Omar	male
Omero	male
Onfre	male
Onfroi	male
Onofredo	male
Oran	male
Orazio	male
Orbadiah	male
Oren	male
Orin	male
Orion	male
Orlan	male
Orland	male
Orlando	male
Orran	male
Orren	male
Orrin	male
Orson	male
Orton	male
Orv	male
Orville	male
Osbert	male
Osborn	male
Osborne	male
Osbourn	male
Osbourne	male
Osgood	male
Osmond	male
Osmund	male
Ossie	male
Oswald	male
Oswell	male
Otes	male
Othello	male
Otho	male
Otis	male
Otto	male
Owen	male
Ozzie	male
Ozzy	male
Pablo	male
Pace	male
Packston	male
Paco	male
Pacorro	male
Paddie	male
Paddy	male
Padget	male
Padgett	male
Padraic	male
Padraig	male
Padriac	male
Page	male
Paige	male
Pail	male
Pall	male
Palm	male
Palmer	male
Panchito	male
Pancho	male
Paolo	male
Papageno	male
Paquito	male
Park	male
Parke	male
Parker	male
Parnell	male
Parrnell	male
Parry	male
Parsifal	male
Pascal	male
Pascale	male
Pasquale	male
Pat	male
Pate	male
Paten	male
Patin	male
Paton	male
Patric	male
Patrice	male
Patricio	male
Patrick	male
Patrizio	male
Patrizius	male
Patsy	male
Patten	male
Pattie	male
Pattin	male
Patton	male
Patty	male
Paul	male
Paulie	male
Paulo	male
Pauly	male
Pavel	male
Pavlov	male
Paxon	male
Paxton	male
Payton	male
Peadar	male
Pearce	male
Pebrook	male
Peder	male
Pedro	male
Peirce	male
Pembroke	male
Pen	male
Penn	male
Pennie	male
Penny	male
Penrod	male
Pepe	male
Pepillo	male
Pepito	male
Perceval	male
Percival	male
Percy	male
Perice	male
Perkin	male
Pernell	male
Perren	male
Perry	male
Pete	male
Peter	male
Peterus	male
Petey	male
Petr	male
Peyter	male
Peyton	male
Phil	male
Philbert	male
Philip	male
Phillip	male
Phillipe	male
Phillipp	male
Phineas	male
Phip	male
Pierce	male
Pierre	male
Pierson	male
Pieter	male
Pietrek	male
Pietro	male
Piggy	male
Pincas	male
Pinchas	male
Pincus	male
Piotr	male
Pip	male
Pippo	male
Pooh	male
Port	male
Porter	male
Portie	male
Porty	male
Poul	male
Powell	male
Pren	male
Prent	male
Prentice	male
Prentiss	male
Prescott	male
Preston	male
Price	male
Prince	male
Prinz	male
Pryce	male
Puff	male
Purcell	male
Putnam	male
Putnem	male
Pyotr	male
Quent	male
Quentin	male
Quill	male
Quillan	male
Quincey	male
Quincy	male
Quinlan	male
Quinn	male
Quint	male
Quintin	male
Quinton	male
Quintus	male
Rab	male
Rabbi	male
Rabi	male
Rad	male
Radcliffe	male
Raddie	male
Raddy	male
Rafael	male
Rafaellle	male
Rafaello	male
Rafe	male
Raff	male
Raffaello	male
Raffarty	male
Rafferty	male
Rafi	male
Ragnar	male
Raimondo	male
Raimund	male
Raimundo	male
Rainer	male
Raleigh	male
Ralf	male
Ralph	male
Ram	male
Ramon	male
Ramsay	male
Ramsey	male
Rance	male
Rancell	male
Rand	male
Randal	male
Randall	male
Randell	male
Randi	male
Randie	male
Randolf	male
Randolph	male
Randy	male
Ransell	male
Ransom	male
Raoul	male
Raphael	male
Raul	male
Ravi	male
Ravid	male
Raviv	male
Rawley	male
Ray	male
Raymond	male
Raymund	male
Raynard	male
Rayner	male
Raynor	male
Read	male
Reade	male
Reagan	male
Reagen	male
Reamonn	male
Red	male
Redd	male
Redford	male
Reece	male
Reed	male
Rees	male
Reese	male
Reg	male
Regan	male
Regen	male
Reggie	male
Reggis	male
Reggy	male
Reginald	male
Reginauld	male
Reid	male
Reidar	male
Reider	male
Reilly	male
Reinald	male
Reinaldo	male
Reinaldos	male
Reinhard	male
Reinhold	male
Reinold	male
Reinwald	male
Rem	male
Remington	male
Remus	male
Renado	male
Renaldo	male
Renard	male
Renato	male
Renaud	male
Renault	male
Rene	male
Reube	male
Reuben	male
Reuven	male
Rex	male
Rey	male
Reynard	male
Reynold	male
Reynolds	male
Rhett	male
Rhys	male
Ric	male
Ricard	male
Ricardo	male
Riccardo	male
Rice	male
Rich	male
Richard	male
Richardo	male
Richart	male
Richie	male
Richmond	male
Richmound	male
Richy	male
Rick	male
Rickard	male
Rickert	male
Rickey	male
Ricki	male
Rickie	male
Ricky	male
Ricoriki	male
Rik	male
Rikki	male
Riley	male
Rinaldo	male
Ring	male
Ringo	male
Riobard	male
Riordan	male
Rip	male
Ripley	male
Ritchie	male
Roarke	male
Rob	male
Robb	male
Robbert	male
Robbie	male
Robby	male
Robers	male
Robert	male
Roberto	male
Robin	male
Robinet	male
Robinson	male
Rochester	male
Rock	male
Rockey	male
Rockie	male
Rockwell	male
Rocky	male
Rod	male
Rodd	male
Roddie	male
Roddy	male
Roderic	male
Roderich	male
Roderick	male
Roderigo	male
Rodge	male
Rodger	male
Rodney	male
Rodolfo	male
Rodolph	male
Rodolphe	male
Rodrick	male
Rodrigo	male
Rodrique	male
Rog	male
Roger	male
Rogerio	male
Rogers	male
Roi	male
Roland	male
Rolando	male
Roldan	male
Roley	male
Rolf	male
Rolfe	male
Rolland	male
Rollie	male
Rollin	male
Rollins	male
Rollo	male
Rolph	male
Roma	male
Romain	male
Roman	male
Romeo	male
Ron	male
Ronald	male
Ronnie	male
Ronny	male
Rooney	male
Roosevelt	male
Rorke	male
Rory	male
Rosco	male
Roscoe	male
Ross	male
Rossie	male
Rossy	male
Roth	male
Rourke	male
Rouvin	male
Rowan	male
Rowen	male
Rowland	male
Rowney	male
Roy	male
Royal	male
Royall	male
Royce	male
Rriocard	male
Rube	male
Ruben	male
Rubin	male
Ruby	male
Rudd	male
Ruddie	male
Ruddy	male
Rudie	male
Rudiger	male
Rudolf	male
Rudolfo	male
Rudolph	male
Rudy	male
Rudyard	male
Rufe	male
Rufus	male
Ruggiero	male
Rupert	male
Ruperto	male
Ruprecht	male
Rurik	male
Russ	male
Russell	male
Rustie	male
Rustin	male
Rusty	male
Rutger	male
Rutherford	male
Rutledge	male
Rutter	male
Ruttger	male
Ruy	male
Ryan	male
Ryley	male
Ryon	male
Ryun	male
Sal	male
Saleem	male
Salem	male
Salim	male
Salmon	male
Salomo	male
Salomon	male
Salomone	male
Salvador	male
Salvatore	male
Salvidor	male
Sam	male
Sammie	male
Sammy	male
Sampson	male
Samson	male
Samuel	male
Samuele	male
Sancho	male
Sander	male
Sanders	male
Sanderson	male
Sandor	male
Sandro	male
Sandy	male
Sanford	male
Sanson	male
Sansone	male
Sarge	male
Sargent	male
Sascha	male
Sasha	male
Saul	male
Sauncho	male
Saunder	male
Saunders	male
Saunderson	male
Saundra	male
Sauveur	male
Saw	male
Sawyer	male
Sawyere	male
Sax	male
Saxe	male
Saxon	male
Say	male
Sayer	male
Sayers	male
Sayre	male
Sayres	male
Scarface	male
Schuyler	male
Scot	male
Scott	male
Scotti	male
Scottie	male
Scotty	male
Seamus	male
Sean	male
Sebastian	male
Sebastiano	male
Sebastien	male
See	male
Selby	male
Selig	male
Serge	male
Sergeant	male
Sergei	male
Sergent	male
Sergio	male
Seth	male
Seumas	male
Seward	male
Seymour	male
Shadow	male
Shae	male
Shaine	male
Shalom	male
Shamus	male
Shanan	male
Shane	male
Shannan	male
Shannon	male
Shaughn	male
Shaun	male
Shaw	male
Shawn	male
Shay	male
Shayne	male
Shea	male
Sheff	male
Sheffie	male
Sheffield	male
Sheffy	male
Shelby	male
Shelden	male
Shell	male
Shelley	male
Shelton	male
Shem	male
Shep	male
Shepard	male
Shepherd	male
Sheppard	male
Shepperd	male
Sheridan	male
Sherlock	male
Sherlocke	male
Sherm	male
Sherman	male
Shermie	male
Shermy	male
Sherwin	male
Sherwood	male
Sherwynd	male
Sholom	male
Shurlock	male
Shurlocke	male
Shurwood	male
Si	male
Sibyl	male
Sid	male
Sidnee	male
Sidney	male
Siegfried	male
Siffre	male
Sig	male
Sigfrid	male
Sigfried	male
Sigismond	male
Sigismondo	male
Sigismund	male
Sigismundo	male
Sigmund	male
Sigvard	male
Silas	male
Silvain	male
Silvan	male
Silvano	male
Silvanus	male
Silvester	male
Silvio	male
Sim	male
Simeon	male
Simmonds	male
Simon	male
Simone	male
Sinclair	male
Sinclare	male
Siward	male
Skell	male
Skelly	male
Skip	male
Skipp	male
Skipper	male
Skippie	male
Skippy	male
Skipton	male
Sky	male
Skye	male
Skylar	male
Skyler	male
Slade	male
Sloan	male
Sloane	male
Sly	male
Smith	male
Smitty	male
Sol	male
Sollie	male
Solly	male
Solomon	male
Somerset	male
Son	male
Sonnie	male
Sonny	male
Spence	male
Spencer	male
Spense	male
Spenser	male
Spike	male
Stacee	male
Stacy	male
Staffard	male
Stafford	male
Staford	male
Stan	male
Standford	male
Stanfield	male
Stanford	male
Stanislas	male
Stanislaus	male
Stanislaw	male
Stanleigh	male
Stanley	male
Stanly	male
Stanton	male
Stanwood	male
Stavro	male
Stavros	male
Stearn	male
Stearne	male
Stefan	male
Stefano	male
Steffen	male
Stephan	male
Stephanus	male
Stephen	male
Sterling	male
Stern	male
Sterne	male
Steve	male
Steven	male
Stevie	male
Stevy	male
Steward	male
Stewart	male
Stillman	male
Stillmann	male
Stinky	male
Stirling	male
Stu	male
Stuart	male
Sullivan	male
Sully	male
Sumner	male
Sunny	male
Sutherlan	male
Sutherland	male
Sutton	male
Sven	male
Svend	male
Swen	male
Syd	male
Sydney	male
Sylas	male
Sylvan	male
Sylvester	male
Syman	male
Symon	male
Tab	male
Tabb	male
Tabbie	male
Tabby	male
Taber	male
Tabor	male
Tad	male
Tadd	male
Taddeo	male
Taddeusz	male
Tadeas	male
Tadeo	male
Tades	male
Tadio	male
Tailor	male
Tait	male
Taite	male
Talbert	male
Talbot	male
Tallie	male
Tally	male
Tam	male
Tamas	male
Tammie	male
Tammy	male
Tan	male
Tann	male
Tanner	male
Tanney	male
Tannie	male
Tanny	male
Tarrance	male
Tate	male
Taylor	male
Teador	male
Ted	male
Tedd	male
Teddie	male
Teddy	male
Tedie	male
Tedman	male
Tedmund	male
Temp	male
Temple	male
Templeton	male
Teodoor	male
Teodor	male
Teodorico	male
Teodoro	male
Terence	male
Terencio	male
Terrance	male
Terrel	male
Terrell	male
Terrence	male
Terri	male
Terrill	male
Terry	male
Thacher	male
Thaddeus	male
Thaddus	male
Thadeus	male
Thain	male
Thaine	male
Thane	male
Thatch	male
Thatcher	male
Thaxter	male
Thayne	male
Thebault	male
Thedric	male
Thedrick	male
Theo	male
Theobald	male
Theodor	male
Theodore	male
Theodoric	male
Thibaud	male
Thibaut	male
Thom	male
Thoma	male
Thomas	male
Thor	male
Thorin	male
Thorn	male
Thorndike	male
Thornie	male
Thornton	male
Thorny	male
Thorpe	male
Thorstein	male
Thorsten	male
Thorvald	male
Thurstan	male
Thurston	male
Tibold	male
Tiebold	male
Tiebout	male
Tiler	male
Tim	male
Timmie	male
Timmy	male
Timofei	male
Timoteo	male
Timothee	male
Timotheus	male
Timothy	male
Tirrell	male
Tito	male
Titos	male
Titus	male
Tobe	male
Tobiah	male
Tobias	male
Tobie	male
Tobin	male
Tobit	male
Toby	male
Tod	male
Todd	male
Toddie	male
Toddy	male
Toiboid	male
Tom	male
Tomas	male
Tomaso	male
Tome	male
Tomkin	male
Tomlin	male
Tommie	male
Tommy	male
Tonnie	male
Tony	male
Tore	male
Torey	male
Torin	male
Torr	male
Torrance	male
Torre	male
Torrence	male
Torrey	male
Torrin	male
Torry	male
Town	male
Towney	male
Townie	male
Townsend	male
Towny	male
Trace	male
Tracey	male
Tracie	male
Tracy	male
Traver	male
Travers	male
Travis	male
Travus	male
Trefor	male
Tremain	male
Tremaine	male
Tremayne	male
Trent	male
Trenton	male
Trev	male
Trevar	male
Trever	male
Trevor	male
Trey	male
Trip	male
Tripp	male
Tris	male
Tristam	male
Tristan	male
Troy	male
Trstram	male
Trueman	male
Trumaine	male
Truman	male
Trumann	male
Tuck	male
Tucker	male
Tuckie	male
Tucky	male
Tudor	male
Tull	male
Tulley	male
Tully	male
Turner	male
Ty	male
Tybalt	male
Tye	male
Tyler	male
Tymon	male
Tymothy	male
Tynan	male
Tyrone	male
Tyrus	male
Tyson	male
Udale	male
Udall	male
Udell	male
Ugo	male
Ulberto	male
Ulick	male
Ulises	male
Ulric	male
Ulrich	male
Ulrick	male
Ulysses	male
Umberto	male
Upton	male
Urbain	male
Urban	male
Urbano	male
Urbanus	male
Uri	male
Uriah	male
Uriel	male
Urson	male
Vachel	male
Vaclav	male
Vail	male
Val	male
Valdemar	male
Vale	male
Valentijn	male
Valentin	male
Valentine	male
Valentino	male
Valle	male
Van	male
Vance	male
Vanya	male
Vasili	male
Vasilis	male
Vasily	male
Vassili	male
Vassily	male
Vaughan	male
Vaughn	male
Verge	male
Vergil	male
Vern	male
Verne	male
Vernen	male
Verney	male
Vernon	male
Vernor	male
Vic	male
Vick	male
Victoir	male
Victor	male
Vidovic	male
Vidovik	male
Vin	male
Vince	male
Vincent	male
Vincents	male
Vincenty	male
Vincenz	male
Vinnie	male
Vinny	male
Vinson	male
Virge	male
Virgie	male
Virgil	male
Virgilio	male
Vite	male
Vito	male
Vittorio	male
Vlad	male
Vladamir	male
Vladimir	male
Von	male
Wade	male
Wadsworth	male
Wain	male
Wainwright	male
Wait	male
Waite	male
Waiter	male
Wake	male
Wakefield	male
Wald	male
Waldemar	male
Walden	male
Waldo	male
Waldon	male
Walker	male
Wallace	male
Wallache	male
Wallas	male
Wallie	male
Wallis	male
Wally	male
Walsh	male
Walt	male
Walther	male
Walton	male
Wang	male
Ward	male
Warde	male
Warden	male
Ware	male
Waring	male
Warner	male
Warren	male
Wash	male
Washington	male
Wat	male
Waverley	male
Waverly	male
Way	male
Waylan	male
Wayland	male
Waylen	male
Waylin	male
Waylon	male
Wayne	male
Web	male
Webb	male
Weber	male
Webster	male
Weidar	male
Weider	male
Welbie	male
Welby	male
Welch	male
Wells	male
Welsh	male
Wendall	male
Wendel	male
Wendell	male
Werner	male
Wernher	male
Wes	male
Wesley	male
West	male
Westbrook	male
Westbrooke	male
Westleigh	male
Westley	male
Weston	male
Weylin	male
Wheeler	male
Whit	male
Whitaker	male
Whitby	male
Whitman	male
Whitney	male
Whittaker	male
Wiatt	male
Wilbert	male
Wilbur	male
Wilburt	male
Wilden	male
Wildon	male
Wilek	male
Wiley	male
Wilfred	male
Wilfrid	male
Wilhelm	male
Will	male
Willard	male
Willdon	male
Willem	male
Willey	male
Willi	male
William	male
Willie	male
Willis	male
Willy	male
Wilmar	male
Wilmer	male
Wilt	male
Wilton	male
Win	male
Windham	male
Winfield	male
Winfred	male
Winifield	male
Winn	male
Winnie	male
Winny	male
Winslow	male
Winston	male
Winthrop	male
Wit	male
Wittie	male
Witty	male
Wolf	male
Wolfgang	male
Wolfie	male
Wolfy	male
Wood	male
Woodie	male
Woodman	male
Woodrow	male
Woody	male
Worden	male
Worth	male
Worthington	male
Worthy	male
Wright	male
Wyatan	male
Wyatt	male
Wye	male
Wylie	male
Wyn	male
Wyndham	male
Wynn	male
Xavier	male
Xenos	male
Xerxes	male
Xever	male
Ximenes	male
Ximenez	male
Xymenes	male
Yale	male
Yanaton	male
Yance	male
Yancey	male
Yancy	male
Yank	male
Yankee	male
Yard	male
Yardley	male
Yehudi	male
Yehudit	male
Yorgo	male
Yorgos	male
York	male
Yorke	male
Yorker	male
Yul	male
Yule	male
Yulma	male
Yuma	male
Yuri	male
Yurik	male
Yves	male
Yvon	male
Yvor	male
Zaccaria	male
Zach	male
Zacharia	male
Zachariah	male
Zacharias	male
Zacharie	male
Zachary	male
Zacherie	male
Zachery	male
Zack	male
Zackariah	male
Zak	male
Zane	male
Zared	male
Zeb	male
Zebadiah	male
Zebedee	male
Zebulen	male
Zebulon	male
Zechariah	male
Zed	male
Zedekiah	male
Zeke	male
Zelig	male
Zerk	male
Zollie	male
Zolly	male
John	male
William	male
James	male
Charles	male
George	male
Frank	male
Joseph	male
Thomas	male
Henry	male
Robert	male
Edward	male
Harry	male
Walter	male
Arthur	male
Fred	male
Albert	male
Samuel	male
David	male
Louis	male
Joe	male
Charlie	male
Clarence	male
Richard	male
